code_departement,nom_departement,nom_commune,code_commune,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local,surface_terrain,population_2021,population_2015,pourcentage_chomage_2021,pourcentage_chomage_2020,pourcentage_taux_cambriolages,evolution_2016_2021,loyer_moyen,prix_moyen(m²),rendement_locatifs
81,Tarn,Labessière-Candeil,81117,205000,117,4,Maison,3372,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1752.14,5.56
81,Tarn,Campagnac,81056,165000,125,5,Maison,283,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1320,7.08
81,Tarn,Milhavet,81166,193397,143,6,Maison,800,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1352.43,6.91
81,Tarn,Terre-de-Bancalié,81233,96350.05,170,6,Maison,21724,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,#VALEUR!,#VALEUR!
81,Tarn,Terre-de-Bancalié,81233,96350.05,170,6,Maison,1500,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,#VALEUR!,#VALEUR!
81,Tarn,Miolles,81167,10000,25,1,Maison,76,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,400,21.35
81,Tarn,Rabastens,81220,145000,46,2,Maison,4146,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,3152.17,3.75
81,Tarn,Rabastens,81220,145000,46,2,Maison,1500,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,3152.17,3.75
81,Tarn,Curvalle,81077,58000,72,1,Maison,48,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,805.56,10.6
81,Tarn,Lisle-sur-Tarn,81145,180150,63,4,Maison,533,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,2859.52,3.95
81,Tarn,Penne,81206,140650,90,4,Maison,176,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1562.78,6.14
81,Tarn,Puycelsi,81217,185000,80,2,Maison,78,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,2312.5,4.15
81,Tarn,Trévien,81304,45000,70,2,Maison,210,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,642.86,13.39
81,Tarn,Saint-Christophe,81245,147000,78,5,Maison,712,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,1884.62,4.57
81,Tarn,Saint-André,81240,15000,40,3,Maison,32,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,375,22.77
81,Tarn,Castelnau-de-Montmiral,81064,1503000,350,7,Maison,1960,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,4294.29,2.11
81,Tarn,Castelnau-de-Montmiral,81064,1503000,100,2,Maison,1960,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,15030,0.6
81,Tarn,Castelnau-de-Montmiral,81064,1503000,55,2,Maison,1960,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,27327.27,0.33
81,Tarn,Cahuzac-sur-Vère,81051,461000,208,6,Maison,3534,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,2216.35,4.1
81,Tarn,Lombers,81147,173300,124,3,Maison,1320,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1397.58,6.97
81,Tarn,Mirandol-Bourgnounac,81168,189000,80,4,Maison,1580,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,2362.5,3.41
81,Tarn,Valence-d'Albigeois,81308,108500,129,5,Maison,420,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,841.09,9.59
81,Tarn,Valence-d'Albigeois,81308,108500,126,3,Maison,420,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,861.11,9.37
81,Tarn,Marnaves,81154,381793,145,5,Maison,270,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,2633.06,3.65
81,Tarn,Villefranche-d'Albigeois,81317,149000,140,5,Maison,232,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1064.29,8.02
81,Tarn,Penne,81206,120000,100,3,Maison,1365,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1200,8
81,Tarn,Miolles,81167,149000,216,6,Maison,1544,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,689.81,12.38
81,Tarn,Miolles,81167,149000,50,3,Maison,1544,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,2980,2.87
81,Tarn,Miolles,81167,149000,86,4,Maison,1544,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1732.56,4.93
81,Tarn,Salvagnac,81276,430000,150,4,Maison,2619,387000,388000,7.9,8.0,4.9,-35.6,7.533255767,2866.67,3.15
81,Tarn,Anglès,81014,30000,77,3,Maison,228,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,389.61,20.89
81,Tarn,Anglès,81014,52600,75,2,Maison,1760,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,701.33,11.61
81,Tarn,Anglès,81014,52600,25,1,Maison,870,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,2104,3.87
81,Tarn,Graulhet,81105,325000,215,4,Maison,5884,387000,388000,7.9,8.0,4.9,-35.6,8.868453443,1511.63,7.04
81,Tarn,Graulhet,81105,325000,215,4,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,8.868453443,1511.63,7.04
81,Tarn,Fayssac,81087,470000,39,2,Maison,20,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,12051.28,0.77
81,Tarn,Fayssac,81087,470000,240,5,Maison,2017,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1958.33,4.77
81,Tarn,Donnazac,81080,290000,214,7,Maison,3700,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1355.14,6.7
81,Tarn,Aussillon,81021,95000,84,4,Maison,393,387000,388000,7.9,8.0,4.9,-35.6,7.783232395,1130.95,8.26
81,Tarn,Mazamet,81163,150000,108,4,Maison,58,387000,388000,7.9,8.0,4.9,-35.6,7.478877835,1388.89,6.46
81,Tarn,Saint-Sulpice-la-Pointe,81271,275000,89,4,Maison,204,387000,388000,7.9,8.0,4.9,-35.6,10.23079826,3089.89,3.97
81,Tarn,Fayssac,81087,125000,125,4,Maison,264,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1000,9.34
81,Tarn,Mazamet,81163,113000,73,4,Maison,107,387000,388000,7.9,8.0,4.9,-35.6,7.478877835,1547.95,5.8
81,Tarn,Montredon-Labessonnié,81182,50000,168,8,Maison,198,387000,388000,7.9,8.0,4.9,-35.6,6.312495509,297.62,25.45
81,Tarn,Souel,81290,280000,140,4,Maison,125,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2000,4.67
81,Tarn,Montirat,81180,232711,111,5,Maison,2035,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,2096.5,4.11
81,Tarn,Fontrieu,81062,118000,91,4,Maison,233,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,1296.7,6.28
81,Tarn,Lisle-sur-Tarn,81145,184561,65,4,Maison,340,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,2839.4,3.98
81,Tarn,Pampelonne,81201,222000,136,5,Maison,1097,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,1632.35,4.94
81,Tarn,Moularès,81186,65000,150,4,Maison,331,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,433.33,18.62
81,Tarn,Lisle-sur-Tarn,81145,165177.27,55,3,Maison,215,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,#VALEUR!,#VALEUR!
81,Tarn,Murat-sur-Vèbre,81192,18000,28,1,Maison,112,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,642.86,12.07
81,Tarn,Campagnac,81056,128000,92,4,Maison,1683,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1391.3,6.71
81,Tarn,Viane,81314,28000,42,2,Maison,663,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,666.67,12.21
81,Tarn,Nages,81193,185000,32,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,5781.25,1.34
81,Tarn,Nages,81193,185000,32,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,5781.25,1.34
81,Tarn,Nages,81193,185000,32,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,5781.25,1.34
81,Tarn,Nages,81193,185000,32,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,5781.25,1.34
81,Tarn,Nages,81193,185000,32,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,5781.25,1.34
81,Tarn,Nages,81193,185000,39,2,Maison,3135,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,4743.59,1.64
81,Tarn,Lescure-d'Albigeois,81144,134000,80,3,Maison,690,387000,388000,7.9,8.0,4.9,-35.6,9.061465183,1675,6.49
81,Tarn,Damiatte,81078,126000,150,5,Maison,525,387000,388000,7.9,8.0,4.9,-35.6,8.973693186,840,12.82
81,Tarn,Lavaur,81140,734200,214,6,Maison,3274,387000,388000,7.9,8.0,4.9,-35.6,9.228022447,3430.84,3.23
81,Tarn,Valence-d'Albigeois,81308,2300,120,4,Maison,3141,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,19.17,420.87
81,Tarn,Valence-d'Albigeois,81308,2300,200,7,Maison,3141,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,11.5,701.45
81,Tarn,Andouque,81013,443000,130,4,Maison,2583,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,3407.69,2.37
81,Tarn,Castelnau-de-Montmiral,81064,235000,175,7,Maison,178,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1342.86,6.76
81,Tarn,Sérénac,81285,68251.60,134,7,Maison,100,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,#VALEUR!,#VALEUR!
81,Tarn,Puylaurens,81219,209125,175,5,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,7.338512111,1195,7.37
81,Tarn,Murat-sur-Vèbre,81192,40000,50,4,Maison,52,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,800,9.7
81,Tarn,Saint-Juéry,81257,139000,48,3,Maison,111,387000,388000,7.9,8.0,4.9,-35.6,8.760033757,2895.83,3.63
81,Tarn,Fontrieu,81062,75000,46,1,Maison,51,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,1630.43,4.99
81,Tarn,Espérausses,81086,90935,120,4,Maison,283,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,757.79,11.27
81,Tarn,Milhavet,81166,170000,76,4,Maison,203,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2236.84,4.18
81,Tarn,Milhavet,81166,170000,70,3,Maison,58,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2428.57,3.85
81,Tarn,Trévien,81304,73000,70,2,Maison,210,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,1042.86,8.25
81,Tarn,Labarthe-Bleys,81111,97400,90,3,Maison,60,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1082.22,8.87
81,Tarn,Puygouzon,81218,99000,90,3,Maison,1298,387000,388000,7.9,8.0,4.9,-35.6,9.567975248,1100,10.44
81,Tarn,Puygouzon,81218,99000,90,3,Maison,13876,387000,388000,7.9,8.0,4.9,-35.6,9.567975248,1100,10.44
81,Tarn,Puygouzon,81218,99000,90,3,Maison,13876,387000,388000,7.9,8.0,4.9,-35.6,9.567975248,1100,10.44
81,Tarn,Puygouzon,81218,99000,90,3,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,9.567975248,1100,10.44
81,Tarn,Saint-Germain-des-Prés,81251,310000,120,4,Maison,2443,387000,388000,7.9,8.0,4.9,-35.6,7.624989447,2583.33,3.54
81,Tarn,Saint-Germain-des-Prés,81251,310000,95,2,Maison,2443,387000,388000,7.9,8.0,4.9,-35.6,7.624989447,3263.16,2.8
81,Tarn,Saint-Germain-des-Prés,81251,310000,120,4,Maison,2000,387000,388000,7.9,8.0,4.9,-35.6,7.624989447,2583.33,3.54
81,Tarn,Saint-Germain-des-Prés,81251,310000,95,2,Maison,2000,387000,388000,7.9,8.0,4.9,-35.6,7.624989447,3263.16,2.8
81,Tarn,Teillet,81295,39000,34,1,Maison,342,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1147.06,7.45
81,Tarn,Rabastens,81220,352970,210,10,Maison,2607,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,1680.81,7.03
81,Tarn,Terre-de-Bancalié,81233,115000,136,6,Maison,37,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,845.59,10.1
81,Tarn,Rabastens,81220,160450,110,5,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,1458.64,8.1
81,Tarn,Lautrec,81139,145000,90,3,Maison,226,387000,388000,7.9,8.0,4.9,-35.6,7.482545397,1611.11,5.57
81,Tarn,Vaour,81309,144160,80,2,Maison,204,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1802,5.33
81,Tarn,Vaour,81309,385840,270,5,Maison,378,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1429.04,6.72
81,Tarn,Fontrieu,81062,57000,91,4,Maison,233,387000,388000,7.9,8.0,4.9,-35.6,6.783651024,626.37,13
81,Tarn,Lombers,81147,290000,197,7,Maison,264,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1472.08,6.61
81,Tarn,Lautrec,81139,134000,80,4,Maison,47,387000,388000,7.9,8.0,4.9,-35.6,7.482545397,1675,5.36
81,Tarn,Nages,81193,35000,90,4,Maison,79,387000,388000,7.9,8.0,4.9,-35.6,6.463802359,388.89,19.95
81,Tarn,Puylaurens,81219,40000,80,2,Maison,1016,387000,388000,7.9,8.0,4.9,-35.6,7.338512111,500,17.61
81,Tarn,Briatexte,81039,209650,80,3,Maison,4935,387000,388000,7.9,8.0,4.9,-35.6,8.973693186,2620.63,4.11
81,Tarn,Curvalle,81077,218000,150,5,Maison,1163,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1453.33,5.88
81,Tarn,Vielmur-sur-Agout,81315,171000,106,4,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,7.482545397,1613.21,5.57
81,Tarn,Vabre,81305,25000,22,0,Maison,31,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1136.36,7.52
81,Tarn,Souel,81290,249700,145,5,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1722.07,5.42
81,Tarn,Souel,81290,249700,145,5,Maison,5342,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1722.07,5.42
81,Tarn,Curvalle,81077,120000,28,0,Maison,1270,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,4285.71,1.99
81,Tarn,Montredon-Labessonnié,81182,50000,80,5,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,6.312495509,625,12.12
81,Tarn,Valence-d'Albigeois,81308,76000,80,2,Maison,464,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,950,8.49
81,Tarn,Mazamet,81163,15000,34,1,Maison,38,387000,388000,7.9,8.0,4.9,-35.6,7.478877835,441.18,20.34
81,Tarn,Briatexte,81039,475000,230,5,Maison,5042,387000,388000,7.9,8.0,4.9,-35.6,8.973693186,2065.22,5.21
81,Tarn,Lasgraisses,81138,83000,87,4,Maison,707,387000,388000,7.9,8.0,4.9,-35.6,8.973693186,954.02,11.29
81,Tarn,Fayssac,81087,285000,118,4,Maison,728,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2415.25,3.87
81,Tarn,Penne,81206,50000,56,3,Maison,956,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,892.86,10.75
81,Tarn,Curvalle,81077,330000,218,6,Maison,1552,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1513.76,5.64
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Massac-Séran,81159,100000,12,1,Appartement,1247,387000,388000,7.9,8.0,4.9,-35.6,9.920053779,8333.33,1.43
81,Tarn,Souel,81290,346400,170,6,Maison,1212,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2037.65,4.58
81,Tarn,Penne,81206,120000,68,4,Maison,296,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1764.71,5.44
81,Tarn,Lombers,81147,249600,102,4,Maison,675,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,2447.06,3.98
81,Tarn,Campagnac,81056,173440,150,7,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1156.27,8.08
81,Tarn,Campagnac,81056,173440,150,7,Maison,4034,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1156.27,8.08
81,Tarn,Almayrac,81008,18500,60,2,Maison,438,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,308.33,26.16
81,Tarn,Saint-Grégoire,81253,185000,116,4,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,8.097422221,1594.83,6.09
81,Tarn,Labessière-Candeil,81117,175000,126,7,Maison,2115,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1388.89,7.01
81,Tarn,Puycelsi,81217,306861,240,8,Maison,404,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1278.59,7.51
81,Tarn,Saint-Christophe,81245,36000,57,2,Maison,118,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,631.58,13.63
81,Tarn,Pampelonne,81201,126000,35,2,Maison,63,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,3600,2.24
81,Tarn,Cadix,81047,50000,45,2,Maison,101,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,1111.11,7.26
81,Tarn,Cadalen,81046,158000,116,6,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1362.07,7.15
81,Tarn,Cadalen,81046,193330,135,3,Maison,1427,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1432.07,6.8
81,Tarn,Cadalen,81046,193330,135,3,Maison,1500,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1432.07,6.8
81,Tarn,Valderiès,81306,160000,135,4,Maison,159,387000,388000,7.9,8.0,4.9,-35.6,8.097422221,1185.19,8.2
81,Tarn,Marssac-sur-Tarn,81156,119400,72,3,Maison,686,387000,388000,7.9,8.0,4.9,-35.6,9.398324437,1658.33,6.8
81,Tarn,Peyrole,81208,306000,200,5,Maison,2302,387000,388000,7.9,8.0,4.9,-35.6,9.738988978,1530,7.64
81,Tarn,Salles,81275,115000,80,3,Maison,132,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1437.5,6.5
81,Tarn,Labarthe-Bleys,81111,53000,60,3,Maison,991,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,883.33,10.87
81,Tarn,Pampelonne,81201,115000,98,4,Maison,850,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,1173.47,6.87
81,Tarn,Terre-de-Bancalié,81233,176000,120,5,Maison,2795,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1466.67,5.82
81,Tarn,Terre-de-Bancalié,81233,176000,120,5,Maison,700,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1466.67,5.82
81,Tarn,Trévien,81304,50000,80,1,Maison,468,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,625,13.77
81,Tarn,Rabastens,81220,159500,90,4,Maison,601,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,1772.22,6.66
81,Tarn,Almayrac,81008,120000,80,5,Maison,1530,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,1500,5.38
81,Tarn,Almayrac,81008,120000,165,7,Maison,1530,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,727.27,11.09
81,Tarn,Terre-de-Bancalié,81233,118000,58,2,Maison,60,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,2034.48,4.2
81,Tarn,Cadalen,81046,236690,159,4,Maison,820,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1488.62,6.54
81,Tarn,Cadalen,81046,236690,159,4,Maison,2367,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,1488.62,6.54
81,Tarn,Rabastens,81220,180000,82,4,Maison,900,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,2195.12,5.38
81,Tarn,Campagnac,81056,149000,120,4,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1241.67,7.52
81,Tarn,Salvagnac,81276,55000,153,6,Maison,1251,387000,388000,7.9,8.0,4.9,-35.6,7.533255767,359.48,25.15
81,Tarn,Cahuzac-sur-Vère,81051,321000,75,2,Maison,420,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,4280,2.12
81,Tarn,Gaillac,81099,321000,116,4,Maison,3040,387000,388000,7.9,8.0,4.9,-35.6,8.737522471,2767.24,3.79
81,Tarn,Senouillac,81283,35000,59,3,Maison,35,387000,388000,7.9,8.0,4.9,-35.6,9.027506638,593.22,18.26
81,Tarn,Sainte-Cécile-du-Cayrou,81246,70000,25,1,Maison,104,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2800,3.34
81,Tarn,Bellegarde-Marsal,81026,157800,142,5,Maison,150,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1111.27,7.68
81,Tarn,Penne,81206,163130,127,4,Maison,242,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1284.49,7.47
81,Tarn,Rabastens,81220,281400,166,5,Maison,800,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,1695.18,6.97
81,Tarn,Rabastens,81220,281400,166,5,Maison,820,387000,388000,7.9,8.0,4.9,-35.6,9.83985312,1695.18,6.97
81,Tarn,Andouque,81013,94000,126,4,Maison,639,387000,388000,7.9,8.0,4.9,-35.6,6.722185433,746.03,10.81
81,Tarn,Souel,81290,305000,195,6,Maison,1000,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1564.1,5.97
81,Tarn,Teillet,81295,85000,140,4,Maison,1010,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,607.14,14.07
81,Tarn,Paulinet,81203,90000,250,8,Maison,1906,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,360,23.72
81,Tarn,Milhars,81165,76500,70,4,Maison,118,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1092.86,8.55
81,Tarn,Roussayrolles,81234,55000,110,3,Maison,479,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,500,19.2
81,Tarn,Cadalen,81046,346489,81,4,Maison,859,387000,388000,7.9,8.0,4.9,-35.6,8.114462677,4277.64,2.28
81,Tarn,Fayssac,81087,515000,280,6,Maison,1100,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1839.29,5.08
81,Tarn,Lisle-sur-Tarn,81145,206500,101,5,Maison,1175,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,2044.55,5.52
81,Tarn,Lisle-sur-Tarn,81145,206500,101,5,Maison,1665,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,2044.55,5.52
81,Tarn,Senouillac,81283,562500,163,4,Maison,1208,387000,388000,7.9,8.0,4.9,-35.6,9.027506638,3450.92,3.14
81,Tarn,Senouillac,81283,562500,163,4,Maison,2490,387000,388000,7.9,8.0,4.9,-35.6,9.027506638,3450.92,3.14
81,Tarn,Cordes-sur-Ciel,81069,235000,130,6,Maison,208,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1807.69,5.17
81,Tarn,Sainte-Cécile-du-Cayrou,81246,359759,153,4,Maison,1609,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,2351.37,3.97
81,Tarn,Sainte-Cécile-du-Cayrou,81246,359759,59,2,Maison,1609,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,6097.61,1.53
81,Tarn,Sainte-Cécile-du-Cayrou,81246,359759,73,4,Maison,1609,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,4928.21,1.9
81,Tarn,Terre-de-Bancalié,81233,80000,160,6,Maison,117,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,500,17.08
81,Tarn,Trévien,81304,210000,115,4,Maison,2905,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,1826.09,4.71
81,Tarn,Trévien,81304,210000,221,6,Maison,2905,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,950.23,9.06
81,Tarn,Milhavet,81166,145000,138,3,Maison,924,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,1050.72,8.89
81,Tarn,Fréjairolles,81097,40000,50,1,Maison,125,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,800,10.67
81,Tarn,Terre-de-Bancalié,81233,170000,150,4,Maison,140,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,1133.33,7.54
81,Tarn,Peyrole,81208,100000,91,4,Maison,680,387000,388000,7.9,8.0,4.9,-35.6,9.738988978,1098.9,10.63
81,Tarn,Lisle-sur-Tarn,81145,130000,110,4,Maison,2316,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,1181.82,9.56
81,Tarn,Lisle-sur-Tarn,81145,359670,229,7,Maison,2502,387000,388000,7.9,8.0,4.9,-35.6,9.411843304,1570.61,7.19
81,Tarn,Castelnau-de-Montmiral,81064,537500,509,10,Maison,1383,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1055.99,8.6
81,Tarn,Noailles,81197,95000,175,7,Maison,136,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,542.86,17.2
81,Tarn,Saint-André,81240,38000,71,2,Maison,486,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,535.21,15.96
81,Tarn,Penne,81206,20000,70,3,Maison,1500,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,285.71,33.6
81,Tarn,Penne,81206,20000,70,3,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,285.71,33.6
81,Tarn,Marnaves,81154,130000,120,4,Maison,1190,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1083.33,8.86
81,Tarn,Salles,81275,160000,230,4,Maison,2940,387000,388000,7.9,8.0,4.9,-35.6,7.782552447,695.65,13.42
81,Tarn,Paulinet,81203,57000,62,4,Maison,900,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,919.35,9.29
81,Tarn,Paulinet,81203,57000,62,4,Maison,500,387000,388000,7.9,8.0,4.9,-35.6,7.116579644,919.35,9.29
81,Tarn,Vaour,81309,320000,100,2,Maison,1620,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,3200,3
81,Tarn,Cahuzac-sur-Vère,81051,198000,137,5,Maison,1734,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1445.26,6.28
81,Tarn,Penne,81206,125000,108,3,Maison,147,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1157.41,8.29
81,Tarn,Andillac,81012,112050,88,5,Maison,441,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1273.3,7.13
81,Tarn,Andillac,81012,112050,88,5,Maison,1778,387000,388000,7.9,8.0,4.9,-35.6,7.568072246,1273.3,7.13
81,Tarn,Penne,81206,160000,130,4,Maison,1855,387000,388000,7.9,8.0,4.9,-35.6,7.998813875,1230.77,7.8
81,Tarn,Puygouzon,81218,105000,120,4,Maison,1740,387000,388000,7.9,8.0,4.9,-35.6,9.567975248,875,13.12
81,Tarn,Trévien,81304,295000,155,7,Maison,480,387000,388000,7.9,8.0,4.9,-35.6,7.172616396,1903.23,4.52
